기여	5599
우중충한	6060
갔음	1939
공감	1584
하려다	6650
풀죽어있고	7085
장내	175
보바	1131
킬링타임	5819
공간	270
한일	5681
장남	6705
빈티	3051
갔지만	5283
parents	7541
오히려	443
클로티드	4156
주의	2473
기름져서	8009
코스	5838
깔끔해요	3488
넓게	3713
가진	5606
먹을만한	5900
tasted	5459
한장	384
넣던데	5376
가지	119
금요일	6180
넣어줘도	7162
당했어요	8099
피스타치오	1270
닉네임	2468
아이돌	1278
휠체어	6821
비였는데	6855
소금	1291
주인	1384
내려	7681
시스템	2196
그러지	5685
해주네요	7817
많지는	3294
#스벅송파사거리점	7334
강의	7464
죽음	7826
무는	3711
설명	1733
잔당	1605
약도	6695
박힌	2308
할인	1855
무니	4973
선물	1245
테린느	1743
셰이크	5355
엔제리너스	5989
근처	542
사왔는데	3574
감정	5794
주입	7951
티틸	6939
작업실	5823
당뇨	4202
지하상가	6619
주일	6669
예쁘긴	5337
크리미	7002
훌륭하고	6274
고르는	3831
옮기셨더라구요	7664
한정	2486
그동안	2414
괜찮아요	283
경덕	6294
느껴졌음	7868
음미	5501
등등	974
담는	7635
뚝섬	812
약하고	5292
탱탱	8155
넓고	426
배상하	6775
받게하고	8084
무서워서	3455
한적	3412
공격	4492
그럭저럭	70
같음	364
때우려고	4899
퍼센트	7163
촬영	8104
맛있었는데	1161
자동	5628
같은	632
고소해서	4368
환경호르몬	3776
해서는	4173
한겨울	5086
자주가는데	574
안되면	4101
넘게	2995
훌륭한	1435
잠봉베르	6328
벽난로	6998
아무	1186
kfc	6581
같이	209
커피전문점	1204
중앙	4679
올려주는	5770
곳곳	1796
콜라보	4614
혜례라떼	7419
상위	6116
방해	4847
걸리는	1665
사진	321
먹는거	4994
먹는건	3243
짜증남	3391
가봤어요	1722
방향	2591
닫히는데	8192
터진	3275
강점	6913
이라	1307
나왔던거	2875
광화문	2890
기운	7992
해야	295
일어나서	1513
부가	3172
짜고	2873
얻고	5655
뛰어난	7097
먹는게	2254
때울만	8126
셀럽	4712
범죄	4278
묻는	6734
앞치마	5533
손길	8039
계단	613
복숭아	4015
강제	6285
especially	5220
애완견	1599
쓰는데	6234
당연한거	7805
터짐	7007
오레오	1115
지나	4866
동영상	6387
베이	3988
지난	2759
항용	8164
개인	276
끝나고	1843
상이	5918
친절하셔서	978
자두	2801
냄시나요	6953
바르고가는	7954
먹고싶진	2630
있었다면	6422
과거	6037
줄일	6691
거미줄	5673
해여	6700
예쁘구	7113
이런	485
완벽했을듯	6993
있었던거	8187
줄이	2197
브리딩	6676
버렸어요	4237
강조	4133
어수선한	5909
새우	1638
서버	3584
의문	2533
몰려와서	3084
지날	4881
드리는	7083
나온다	304
난감합니다	7874
끌어	4204
퐁당	4628
봄가을에	4904
거부	4308
자러만이	5805
있다고	1956
보였는데	1684
카포네	5604
파나마	6381
견과류	910
이럴	5499
밝힌	8074
ㅋㅋㅋㅋㅋㅋ	3321
아쉽지만	640
난방	124
얼굴	2587
모양새	3017
않았고요	6858
가져다	3285
싹싹	4857
가리도록	8138
이뻐요	1658
좋아하시는	1440
기입	6206
재미있는	2026
하도록	2488
편했어요	1797
아바	4593
올려놓는데	6508
언급	3777
막습니다	6417
감사합니다	235
seeing	5144
뻔하긴	6302
헤매고	7507
place	4004
최선	6999
regular	7639
닿는	4006
내린	626
극치	7456
잡담	2734
먹을것	7095
시원	7046
불가	1535
하지	1224
먹을거	1308
하진	5406
물어보네여	6793
들어오는	976
지네	6994
스폰지	7585
대는	5323
오겠습니다	7067
귀한	5291
귀여워요	1827
항의	2071
뜨겁게	1931
only	1038
아니다	5532
문도	6901
본분	8199
짧게	2490
들러	3279
없게	5658
신세계	4227
비해	829
최소	262
좋았을텐데	7661
해용	2655
살짝	760
테이	5422
흐트러지	8134
제임스	7497
귀찮으면	7586
민망함을	385
함정	673
조용해요	3466
의미	4598
해요	266
체험	5383
먹고싶은데	2516
개조	608
기전	3385
팝콘	3845
싸구려	4609
없고	412
갑질	4329
기적	3690
기저	6721
왜일함	7716
앉았더니	6585
장님	1623
강쥐	3830
공기	4034
관계	6340
느껴졌습니다만	7598
한결같이	4501
들려	3188
괜찮지만	6256
합정	7094
내용물	6238
친절하던데	4302
시금치	5497
대답	2967
놀러와	5680
받으면서	7284
딸기	27
분과	706
해보니	3472
말씀드리니	4978
넘기면	6326
했는데요	6708
8천원	1365
만드시는데	4636
모양	2153
한지	2291
없어여	5674
관광	5529
다니는	2777
저렴한것도	4728
세련되지	6678
시끄러워	3087
봄베	5841
넣고	6370
막혀있는	7913
would	5154
갈까말까	1741
먹는다	4713
식은	7486
이룸	6869
길은	8139
올려주셔요	8153
하기가	4494
미묘하게	6405
해야하나요	6170
지하도	5380
아보	6519
길이	3435
내며	2484
초창	3284
시작	715
ㅜㅜㅜㅜ	4486
식이	6290
싫어	4974
그렇지	3620
reserved	3870
화가	2718
해유	3145
더럽게	367
해줘서	2842
상주	5395
미친듯이	4167
스카	5617
되는듯	3720
프라이	3693
석촌호수	7091
양도	1012
드릴	3213
아니십니다	7856
바라보는	4186
연양갱	8180
알바	3
시장	1076
기존	3873
그렇겠죠	7567
내면	2275
어렵겠지만	5981
quiet	5177
주지	823
도시락	2688
한라봉	3540
였습니다	2942
예쁜데	3528
널찍하게	6772
들어있는	36
있을텐데	8054
서브	5786
비엔나	1588
부근	6494
몬스터	2316
아낌없이	7059
휑함	7899
먹고싶어요	4286
더럽고	4471
닫혀있었어요	6126
시끄러운	2287
많아서	113
시끄러울	4659
사갔는데	4236
드립	478
불편하지만	2830
개존잼	7061
없구	1697
맛있지	1849
맛있진	213
피치	7316
생각나는	543
이름	940
후무스	6461
도서관	896
먹었습니다	1587
줄줄	3506
중이	3237
이른	1198
애매	2877
이리	578
가체	4059
번창	980
깎아	7807
서빙	704
피칸	1007
시점	6984
컨디션	2559
시절	1418
안보	2131
스퀘어	4995
끝나는	5743
둘째	2377
드럽게	6134
뜨니	8251
겉바	3850
이만	3655
들어오는데	8115
그러면서	7855
기준	1917
대도	1803
같지	3434
죽었다	6398
안됩니다	3127
기다렸어요	5709
피에르	6818
맜있어	4649
별하나	3906
연남동	2740
떠들고	6502
불교	4043
식전	7394
점장님	7247
막아놓고	4473
따라서	6108
통밀	5027
불구	1622
야할듯	1479
도저히	3949
well	8169
낫밷	6987
같았다	1871
한쪽	2576
들른	5031
향수	5298
들를	6460
아쉽습니다	2195
맞춰서	261
초초	7524
콜롬비아	4060
안부	6887
휘핑	3896
보내기	3640
스콘	99
좋길래	3570
커페	6932
응암역	4422
뜬다	8096
seoul	5173
비싸지만	3113
없기	6946
띠겁	7921
대치동	7463
촉촉	2182
친절하시니까	7846
중정	635
여쭙자	3020
들릴	3252
언제나	3254
충분하고요	8020
들림	3266
재미있게	3313
끼시지	7722
바라면서	486
입력	2608
없어요	290
지대	6873
또한	1674
충만	3259
들린	4009
뚜렷한	6311
싶어	3590
섞어서	5021
카운터	2610
저렴한데	2857
특이하고	2219
아주머니	2068
파티	709
환경	3462
시켰어요	1655
먹는데	1514
무례한	5249
보는데	1389
산책	2574
기질	5290
한마디	2517
아닙니다	4201
사체	7262
리스트	2808
은색	7684
원칙	8057
안좋음	5453
닫으세요	4838
스크래치	7367
이면	1172
파스타	1640
등록	5887
립스틱	7376
특이하게	2015
해주시고	2085
안좋은	2265
실제	2571
싫을	1529
정확히	4908
수많은	378
그러니까	804
결론	3899
일리	6604
스니퍼	5857
버티고	8194
고무신	3322
시중	1063
설빙	2052
싫은	3548
이목	7656
좋으나	1246
대부분	867
시끄러울수	7757
were	4747
안되서	6572
weissen	6580
건너편	5300
팍팍	3055
나오면	2769
모인	7159
드문	6588
가능한	2963
모임	3271
글루텐	1301
스쿱	3710
먹으니	228
싫음	3552
친절하세	6423
floor	5201
까요	915
며칠	5654
대등	7940
먹었는데	1109
쫌팽	7501
브라더스	2664
자릿세	6322
비싸지	2822
평범	2553
째고	5881
앉을수가	6168
자락	1749
광고	2784
해주셨어요	3091
모자	6551
조용해서	590
사거리	5973
이었던	4557
해줌	2946
시끄러워서	1452
달라	171
로컬	1631
슈페	1911
목장	1383
잔뜩	4896
해주	5106
널널	1199
페스	3954
해준	5496
만들어주세요	5056
축복	5778
유일하게	2102
대놓고	2475
사랑스러운	7141
지도	2952
좋아하신다면	4571
머핀	4718
ㅜㅋㅋㅋ	141
날뻔	6012
남겼습니다	1941
깊은	2683
들어가지	4888
생일	2445
시즌	2999
즐링	4687
에그	2673
맛있졍	7019
오래오래	3818
달랑	4292
찾아오셔서	7837
안락한	6325
싫어하는데	4168
드디어	991
한참	2763
화기	7029
세번	1813
가치	1239
쾌적하고	369
명찰	6886
어르신	6528
위주	2920
친절하신	3459
수플레	1072
친절하시	1799
씁쓸하다	7682
찍고	2346
사라져서	5849
울리고	4639
좋아할만	5245
목적	879
분이셨어요	7857
하실거면	2469
시지	5461
오는데	4370
깊이	6146
행위	6785
스타	5393
진동	2860
그만큼	3201
하더군요	3110
마카롱	852
넘나	1060
하시네요	4397
똑같아요	6878
느끼는	4095
이었어요	1609
피클	1897
본사	4472
미쳤다	4736
맛있더라고요	1102
스탠	7093
했을	300
오렌지	3810
쳐다보기만	6301
피크	7023
일몰	655
기다리지	5583
꼼꼼히	6085
돌아오고는	7493
주차	45
스탑	4785
중증	6077
댕댕	766
소비자	3028
뉴욕	7142
있다는	1953
리뉴얼	3939
풍부하지	8016
이었습니다	2522
스탈	4854
보석	3735
몰의	5867
full	7640
걸어서	3932
셔리	6005
그래프	6718
커피	53
환기	654
away	5227
나쁨	11
본데요	3225
쓰지	3062
같다고	3473
쓸려고	5645
싸움	1920
스탭	1711
나쁜	2266
자로	7081
해지	3151
싸울	6033
냉면	6531
했음	1075
해주신	1836
쭈아	5665
용품	7027
입맛	226
넓지만	2958
해주시	3492
있다니	2915
많았으면	3238
같습니다	1252
커핑	7124
해주시길	6327
들었는데	3209
멸치	5831
신지	3843
떨어져요	5352
맛있긴한데	863
카페라테	7870
붙어있어서	4042
오는듯	3249
다른	136
아니라	1427
다양하지	5806
물어봐주시면서	7144
가능하고	269
직하고	1498
나왔다	1150
입장료	1238
미트파이	1313
씁니당	7943
싶음	2635
다를	4893
들어서면	2228
싶은	1945
하신거죠	3704
싶을	3992
이미	1438
아티스트	4799
씁니다	5729
자료	6075
계란	62
낮아서	1740
성비	5296
넘어섰어요	7991
집단	6672
재개발	7118
터치	4411
느려요	1874
글쎄요	4719
다쿠아즈	1271
다름	3482
있으며	6696
들어가자마자	3104
바퀴벌레	3963
어느	567
있으면	1539
쉬는시간	6121
알고싶은	243
손님	403
lot	5134
노리는	7398
초코	150
모나카	3847
명동성당	4159
내부	563
걸상	5827
다리	1210
아기자기	2270
나쁘게	2837
무려	2742
#스타벅스문정로데오점	7330
예쁘다	1378
최악	2906
하는것도	6577
멀어요	8047
신선도	6016
사이드	811
특별하지	4410
알겠는데	3597
음성	6692
다만	253
특별하진	2045
걸었습니다	4907
전화한	7964
않구요	5871
받아놓고	8234
이번	1831
experience	5760
나서	463
갔더니	1456
이었다	2310
zone	7542
심각한	5373
서서	3441
섬하네요	6011
최애	14
많으신	4521
맛있죠	3835
딴데가겠죠	8000
갔었는데	1829
걸리는데	2389
찐으로	7599
"자리	7154
전화했을	8090
높히는	5026
씹히고	1133
어닝	4157
받았습니다	4160
찾아가서	2135
끝내기	4132
좋았구요	979
9천원	5350
자판기	5620
더것	1839
돼있어요	6162
녹아요	7719
섬세한	4733
묻어있는	7646
세븐	7003
미쳤습니다	5898
띄는	4590
하층	5810
넷플릭스	1687
가까워서	5817
용한	6441
되는데	2990
속도	2582
맛있었음	372
두리안	5864
입었던	7828
크로크마담	4901
난생	6138
스크래처	7127
찍기	390
다양해요	1653
게이샤	3112
다릅니다	3921
영향력	6070
저렴하지만	5539
모여오셔서	4921
단맛	1359
자세히	2461
깨끗합니다	5836
특별함은	3078
불친절하다	3198
아사	5682
단말	5613
자리	460
일반	1870
없네	2442
나이프	5341
병원	3425
언니	4663
강추	1048
집도	5997
뜰때	7593
만들어주셔서	1708
무료	2129
선선	2585
저가	3774
떠드는	4445
없어짐	570
유의	1401
균형	3983
울리는	3086
자만	8178
편안하고	2021
보스	555
바쁘다고	792
넓다	4787
이상한	535
비슷한	1642
하겠어요	7533
없었음	5228
불편하게	2357
검사	4546
생겼으면	3609
웃긴건	1579
둘이서	3073
불편하더라구요	8184
이상함	7146
유일	5650
앵무	7064
찾아보니	2133
있었으면	130
입문	1947
의사	580
불친절하기로	7139
달린	7571
맛있으니까	5741
달리	4026
갖춘	4671
않는다는	8228
힘들기	7889
검색	4255
스튜	4395
떨어져서	3500
해바라기씨	7566
버클	8185
질겅거려	8253
유자	2090
맛있네여	1774
파인애플	1973
필터	4478
쵝오	3353
보시	2402
좋아했던	3804
탐앤탐스	6118
친절해서	351
언덕	4696
떨어짐	2555
많지만	784
행주	504
쌓아	5541
아쉬웠음	2218
볼수	7121
바랍니다	982
같다는	4346
ㅇㅅㅇ	747
내려온	6416
되겠어요	6910
아직도	3281
부라타	4903
당연한	4982
맛없는데	1377
깊지	7527
그랬습니다	6859
없었지만	7466
딴데	7510
맛있네용	1961
끼어	2760
저격	1004
적게	63
물론	1399
물어보니까	5527
헤븐	7915
보이는데	3134
현금영수증	7294
스트로	2581
그려진	2775
아까워	3141
아쉬워진	6852
차가	3233
맛있네요	903
다이어트	1014
스팀	6617
미쳤어요	1907
mugwort	5200
이였던	3762
없네요	1768
아까울	4915
무릎	3881
패티	4375
읽기도	1182
스티	3359
스틱	3580
아까운	5470
연결	695
크하고	7231
대량	3079
골드	2385
까지	3496
땡길	4527
착각	7024
충분	4148
깔끔하다	4735
스팟	5911
바리스타	1923
일본	2703
불편하고	776
적고	2809
싫어서	6541
사라지더니	3277
유정	5025
떨었음	3653
무리	3324
찍혀서	7368
모리티아	6288
코지	7969
universe	5761
넣어서	2127
스프레이	7787
좋을듯	1237
호두	3980
만족해요	3538
찌린내	7628
페어	6847
않은거	5457
음식	84
꾸미신	4530
하시길	981
짠단	1922
남사	4602
인분	2029
공덕	3319
버리네요	4268
덩어리	3351
느껴졌어요	5032
주시네요	4564
깔끔하니	1178
안되어	4098
하려면	4495
핑크	4539
돼있어서	6665
했지	7685
곳도	5066
심심한	2324
친절했습니다	2793
터지는	7709
무맛	4839
자몽	3377
하구요	3005
버터	904
뵈르	8254
먹고가면	5100
가능했으면	7818
했잖아요	6835
시청	1689
대로	4007
강아지	267
주세요	2124
개취	647
있지는	1857
man	4748
해주던지	501
느껴질수	6870
부담	3200
연구	6098
실패하였다	7974
비싸긴한데	5282
알았습니다	4863
#스타벅스	7335
열고	2527
빨아주더니	8172
아무런	2480
적으면	6911
성산	7618
앉아있으면	4905
검수	3010
#coffeeatworks	7355
무서움	2824
2020.07	7100
2020.06	7098
얼도	5574
과대	6826
싶지	4634
친절하십니다	1702
없는	310
싶진	2382
3/15	6188
무서운	4075
일부	1700
볼수록	5104
만들어주십니다	4638
남성	2397
라떼아트	6358
아쉽	454
더럽네	8107
지라	6842
따듯	1795
어울려요	1098
죄송합니다	5531
놀다가	3325
상치	1574
사탕	6816
꼭꼭	7475
벽쪽	5774
친절하십니당	2248
구경만	7089
됩니다	205
없다	1976
blend	7939
갇혀있는	7192
성애자	3122
됐어요	3785
따뜻해요	7102
게샤	8030
여긴	1288
했는데	436
다방	1883
여길	1297
싸진	4214
안되어있고	7636
썸머	4163
여기	112
좋아하면	1232
물리	2443
아니니까	1995
나누기	2434
벤츠	8206
업데이트	5856
어딜	2561
물어봐주시고	7066
칙칙합니다	7663
생겨서	1943
어디	2320
삼켜	7068
편안하게	598
웨이팅	257
씹히는	5980
바글바글	4689
돌려주셨다고	7299
먹고싶다	7199
받으시는	5888
바가지	2070
흐르고	6429
차갑고	1475
머그잔	2458
물맛	5081
about	6359
아니면	1234
심합니다	7793
이벤트	2615
7500원	2185
힘든건	7381
듁스	716
편하지	6689
아니며	6740
조심해야	3454
봐서	1281
먹습니다	3642
츄러스	6313
아기자기하다	6542
단발	4002
벤치	663
나네요	3287
ㄱㄴ	5087
저기	2156
사이렌	2773
기대한	4358
기침	2478
평생	4322
웃풍	8171
신촌	1457
접객	6515
잘못	2802
최적	1669
행복감	2247
ㄱㅊ	370
스푼	2736
다양해서	1481
두드러지는	4615
뚜쥬	5515
업뎃	7175
떠나듯	7096
홍대	752
없던	4731
다녔는데	6829
맛있는지는	7399
불편하긴	1959
into	5186
유로파	6367
연기	1423
치우려고	8088
물어셔서	6865
"재료	7324
과도	3895
걸리면	3387
어떤	872
어떨	7801
편해요	3875
현미	3133
끼익	7997
더듬더듬	5945
어떠	6961
뉘앙스	3023
덮개	411
저렴하다	7289
많은데도	3667
시원함	845
데미지	7034
지로	4705
ㄴㄴ	2180
의심	1311
가능한데요	7687
꼬끄	3723
청바지	7017
있는데로	1885
세상	337
친절하지도	2538
오케이	7850
시원한	409
자바	4022
ㄴㅏ	7582
의식	7791
뽑아놓음	8149
메뉴판	1709
감탄	1872
쥬스	4664
3800원	7993
있었고	2599
맛있어요	73
망가지면	7548
이렇게나	4023
"마실까	945
버튼	6303
올라서	2361
재료	1148
유지	3840
방명록	6205
폴바	5714
돋보입니다	5990
안심	6951
알리오	8177
박물관	6042
맛있어용	762
페이	2242
같았어요	977
보아	4547
만들어	3517
보고싶어요	4224
넣어주세요	4945
분도	1837
찔끔	4018
대만	3261
맞는지	4626
상콤	198
행복해요	3706
쌓인	7767
버틸	7536
ㄷㄷ	3712
귀엽고	1790
깨끗한	3026
테이크	2394
좋은데	89
샀는데	1116
스프	1862
였고	2532
평소	2547
페인	2303
맞아요	6224
깨끗함	558
직하니	4111
내서	6649
싫어한게	7795
맛있어여	1318
만족하다고	6088
한적해서	6264
패피	5899
깜짝	1391
바닐라	926
연해서	3634
"주택	6806
좋아하는데	2181
성수	3288
모델링	2236
요거트	969
괜찮으나	6628
되어있고	2602
ㄹㅇ	4672
해야하지만	7746
겁났나	6501
돌아가는	2080
쉐이크	4635
친절함에	6518
먹다가	2659
보시면서	7731
고소합니다	1779
아니었지만	7689
보다가	7302
주셔서	3121
고려	5246
좋았고	2429
했으나	490
물어보지	5336
좋아하시면	956
음악	646
점심시간	1174
않으면서	5828
이쁨	1916
소란	3677
한텐	3231
이쁜	3149
없네여	4273
힘들다고	3326
장면	4430
주택	652
솔드아웃	1025
창가	839
아쉬웠지만	4499
블라인드	5814
골라	4586
화요일	6481
부디	7043
머리카락	1851
강남역	1801
피하	4044
아파트	4920
미안하다든지	3966
바랐으나	4673
영국	7509
만족스러웠	7774
료워	2220
간판	4083
똑같을거라면서	1891
이사	1556
가려고	1723
피해	1793
이제껏	2436
바라보며	7156
경제력	7560
위층	2078
없는데요	4261
담배	91
참고	1873
갔는데도	4062
다녀왔었었는데	7143
보면서	4289
포비	3108
상큼	1162
리가	7069
칵테일	3610
되는지는	1525
보완	3920
문밖	7577
위치	676
제거	1110
이색	4567
기대하지	1467
널찍하고	2304
차갑게	3575
이상	772
좋았구	474
좋을텐데	3689
성신	3247
시켜	721
낭시	358
헤이즐넛	1868
연대기	5102
좋으니	3817
느꼈습니다	5416
만족스러운	5595
하시고	2401
지림	2972
보이긴	435
제겐	4005
싶었어요	4503
드셔	3002
회관	8219
본연	3898
슬픔	4460
올리브	3721
지리	5286
불편했어요	4028
서야	4831
두툼	4732
들어가야	6304
깔끔한데	7296
해볼만	6921
담번	4417
저렴하고	1324
쓰지도	1602
실망해서	7050
석양	3060
에스프레소	1432
찌는	4967
접근	4277
계셨던	5404
좋더라구요	2399
한산해서	6791
찾게	6237
because	4745
락앤락	7866
모르겠지만	419
믿어지지	7494
상태	2318
달랬더니	497
걸어	4894
인사	1866
"#내돈내산	7358
이서	2202
ㅂㄹ	2290
한가하고	5390
selection	5176
꽁꽁	8114
텁텁	1629
거둬서	6989
찍는	2201
협박	6239
제공	1559
갈지는	5623
진하고	3292
너무나	4498
쾌적하니	2552
불친절하다는	700
섞어	3622
인상	1624
따라	2750
이세	3125
잔잔하면서	6559
거울	2451
어려웠다	6659
먹으면	1329
깻잎	1896
아쉬워요	207
부모님	4081
진리	5054
#권꽁치	7305
되어있는데	5502
원픽	2805
upside	6682
듬뿍	907
친존맛임	6562
하트	4304
sweet	5162
인생	860
답변	5513
깨짐	6279
먹으며	6491
나올	2192
하는거	2092
기타	5719
나온	1474
팔아주세요	5481
고를	6390
나옴	115
넓어서	2086
편안	3938
고른	2957
하는건	3937
냄새	589
흔한	2756
아아	569
즐기기	1661
소박한	3589
날씨	1712
아쉬웠어요	2430
아야	5573
연남	5600
있었다	1201
인성	6055
섞여서	3431
긋한	5906
괜찮았던거	7384
딱딱하지	3687
비린내	1349
찾아갔습니다	3357
세심	3972
저렴한	218
즉석	2617
않을까	1405
저렴함	836
슬퍼요	5405
장바닥	6954
데려와	7249
땅땅	1633
최소한	2898
"안암	6194
이뤄진	6934
좋겠는	4425
됐네요	3778
극히	7983
보유	6186
인석	4782
나와	3340
보인다	4790
양반	4119
치즈케이크	857
포스터	1846
저렴하게	2598
찍어주시는	2614
진하구	1904
모카	3854
일상	3893
모르겠음	1240
했었는데요	7412
딱딱해요	1476
일요일	3043
ㅇㅋ	3887
귀엽다	4968
ㅇㅇ	2337
하는게	160
앉으니	2359
ㅈㄴ	4426
장미	6568
커스터드	6448
고맙	6784
센스	2883
담아서	494
의아	4599
물리면서	7291
오로지	2513
좋겟다	7512
담고싶었다	8121
해주시네요	3339
거의	843
질리	3000
어렵다	4131
atmosphere	5132
볶음	2157
거임	5858
묻는데	7648
앉아	1179
대박	2241
서울	942
전날	3373
와야지	6761
친절하셨고	3489
told	7613
보임	1522
나용	1713
습하고	5509
크가	5001
중요한	5958
심지어	2996
안암	3995
에드	4618
보이	1649
nan	71
친절해요	606
있어도	2226
보일	5661
않아	643
아니었습니다	5728
쾌적한	1915
ㅉㅉ	5238
보장	5876
참깨	2023
돼가는	5530
마셨습니다	3615
복작	4928
안가야지	4648
간신히	6955
꽉꽉	6927
있기에는	2832
친절해용	3715
쾌적함	1703
따로	951
품격	5465
캐슈넛	1006
마이너스	6113
시킴	2887
좋아할듯	3293
낙원	7380
친절하지	1804
들었고	2865
인스타그램	4068
짜장면	4871
ㅊㅊ	6504
무겁지	5866
우연히	966
즐기고	1165
늦은	546
친절하진	4561
관광지	7673
없더라구요	2049
채광	2698
시킨	4518
다른건	1562
potato	5158
저녁	1316
몰입도	7104
않으나	2560
아예	1121
자마자	4987
원형	2168
괜찮았고	4651
좋았다	639
뚜렷하게	6729
소름	3813
ㅋㅋ	512
다르고	2239
다른거	1055
않았지만	1187
아오	5634
나위	4195
싫어요	5843
친절합니다	1706
드심	5030
응원	4777
남아	3606
강민경	4707
이슈	8005
불친절하고	2467
드신	5832
귀여운데	6880
정성껏	2134
유명한	2390
치곤	6575
